label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
0	435 mph	-0.0991	Michael	motor sports	1934	Michael	1272 m/s	1222	1308	1267	1.8708	-0.4121	Statistics	582	0.645
7	357 mph	0.1248	Inan	basketball	639	Inan	-283 m/s	1253	-342	-92	0.656	0.5756	Natural Language Processing	-954	1.0725
2	-296 mph	1.6294	Reilly	track & field	-768	Reilly	-201 m/s	-80	126	-380	1.0855	0.2574	Statistics	1756	2.0902
3	551 mph	1.1956	andrew	soccer	311	Tony	356 m/s	-220	749	79	-0.315	1.4434	Computer Science	-338	2.5746
3	852 mph	-1.4611	Andrew	soccer	2884	Sam	2482 m/s	1200	941	-1220	0.7927	1.0338	Computer Science	1176	0.5188
6	203 mph	0.9501	Tony	ice hockey	1663	Chris	1106 m/s	562	1099	332	0.8576	-0.7889	Games and Playable Media	-567	1.8782
7	-243 mph	-0.5513	Inan	basketball	710	Inan	1018 m/s	277	-6	225	-0.4804	1.1553	Computational Media	-167	1.3323
7	2534 mph	-1.0094	Inan	tennis	1236	Inan	2506 m/s	631	596	85	-0.5766	0.028	Bioinformatics	-1210	0.5329
7	51 mph	-0.1923	Inan	tennis	1243	Inan	3409 m/s	829	1157	313	-1.1277	0.5017	Bioengineering	2042	-1.6524
0	1034 mph	-0.7192	Lise	motor sports	1627	Eriq	1912 m/s	2672	86	163	0.5064	0.724	Statistics	-539	-0.5806
2	-446 mph	0.7098	Reilly	track & field	85	Reilly	999 m/s	-16	2082	-39	0.9229	0.2341	Data Science	-398	0.0212
3	2086 mph	0.1189	Andrew	soccer	3010	Tony	1371 m/s	255	1708	-1035	0.7067	2.8944	nATURAL lANGUAGE pROCESSING	1103	0.8545
5	292 mph	0.4408	Michael	football	621	Sam	1446 m/s	93	-354	2089	-0.1363	0.4961	Biotechnology	-463	0.5856
3	939 mph	0.2612	Andrew	ice hockey	871	Tony	1873 m/s	1194	-978	1511	0.4071	1.0405	Natural Language Processing	2802	1.0026
3	1608 mph	-0.5457	Andrew	soccer	461	Tony	2522 m/s	235	933	-422	0.0579	0.6959	Computer Science	1466	1.0143
6	111 mph	1.4088	Tony	ice hockey	898	Fabrice	1195 m/s	-464	1096	-1081	0.3226	-0.3009	Games and Playable Media	668	0.7851
1	1719 mph	0.8159	Inan	baseball	537	Inan	-154 m/s	731	N/A	-128	0.4768	1.5436	Bioinformatics	788	-0.4462
0	278 mph	-0.7123	Lise	badminton	1106	Michael	1377 m/s	1790	174	605	1.4605	1.2206	BIOENGINEERING	1203	-0.339
4	-791 mph	0.0945	Chris	boxing	1560	Vani	1038 m/s	150	871	2550	0.0879	1.8865	Computer Science	-357	?
3	427 mph	1.4103	Andrew	soccer	1558	Inan	-163 m/s	-741	420	-826	1.9402	2.3157	Bioengineering	1852	0.2375
7	1020 mph	0.6923	Inan	badminton	1826	Inan	1058 m/s	714	149	604	0.5091	1.1967	Computational Media	88	1.0323
0	-243 mph	0.0147	Lise	MOTOR SPORTS	888	Michael	854 m/s	1017	-415	55	1.1193	-0.2531	Bioinformatics	285	0.1637
5	1157 mph	0.1699	Michael	running	426	Sam	2619 m/s	1282	-123	597	0.8758	0.514	Electrical Engineering	1849	0.1741
2	1130 mph	1.9209	Reilly	track & field	-152	Lise	1695 m/s	2222	1328	71	1.3019	0.4278	Applied Mathematics	1521	0.672
0	-75 mph	0.3636	Lise	track & field	590	Eriq	385 m/s	1093	-189	1236	2.5379	0.3034	Statistics	1348	1.428
2	786 mph	1.722	Reilly	baseball	491	Lise	1457 m/s	2318	1474	1097	-0.0507	2.962	Data Science	1258	1.0897
7	2547 mph	0.7185	Inan	tennis	1938	Inan	1671 m/s	1018	260	-222	1.1711	0.0779	Computational Media	376	-0.6482
4	1842 mph	1.0195	Chris	boxing	485	Vani	-220 m/s	-1203	1379	1131	0.2925	1.0542	Computer Engineering	-92	-0.7046
3	324 mph	0.6786	Andrew	soccer	1957	Tony	1477 m/s	-514	1858	1808	-0.8421	1.3526	Natural Language Processing	2212	0.4597
7	226 mph	1.0158	Inan	tennis	1881	Inan	709 m/s	1491	53	-51	-0.4458	1.0244	Computational Media	1929	1.3021
3	534 mph	-0.042	Andrew	soccer	1786	TONY	1495 m/s	1471	162	1489	-1.3409	1.2236	Computer Science	632	0.2996
5	660 mph	0.5061	Sam	football	-253	Sam	2228 m/s	1517	-646	1687	0.5227	0.7689	Applied Mathematics	166	-0.5487
0	157 mph	-0.911	Lise	motor sports	769	Michael	-142 m/s	350	57	891	1.0385	0.4086	Bioengineering	1666	0.1112
3	932 mph	0.7444	Andrew	soccer	1371	Tony	1385 m/s	1032	1041	1018	-0.3988	1.102	Computer Science	3037	-0.275
2	895 mph	0.8218	Reilly	track & field	-48	Reilly	135 m/s	2239	1313	-1292	-0.5435	1.7863	Applied Mathematics	332	0.1462
2	593 mph	0.4077	Reilly	track & field	301	Lise	881 m/s	1312	1483	630	-1.2542	1.1886	DATA SCIENCE	-417	-0.4447
7	-578 mph	-0.3852	Inan	tennis	2236	Inan	1856 m/s	1722	-332	1207	-0.1618	0.1125	Computational Media	-421	0.0999
4	-80 mph	1.9382	Chris	volleyball	677	Vani	103 m/s	285	2037	608	-0.4536	0.8262	Technology and Information Management	-170	0.6055
3	34 mph	0.2172	Inan	boxing	1103	Tony	1380 m/s	800	1184	583	-1.5979	1.5419	Computer Science	844	0.9075
7	415 mph	-0.0485	inan	tennis	153	Inan	379 m/s	-180	530	564	-0.6725	0.0707	Biotechnology	2600	0.6983
5	1316 mph	0.348	Eriq	football	817	Sam	463 m/s	915	-611	-43	0.4791	n/a	bIOTECHNOLOGY	153	1.4347
2	872 mph	1.1894	Vani	soccer	-334	Reilly	3416 m/s	1979	344	2426	0.0666	0.2702	Applied Mathematics	1705	-0.3875
2	-358 mph	0.7703	Vani	track & field	-999	Reilly	2514 m/s	720	1172	-465	0.6228	0.9065	Data Science	-926	-0.776
4	566 mph	1.4306	Chris	boxing	668	Vani	459 m/s	304	1173	89	-0.5993	0.2008	Computer Engineering	246	0.4346
7	365 mph	0.3985	Inan	tennis	741	Inan	539 m/s	1808	853	144	-1.1227	0.1772	Computational Media	-1169	1.6206
0	-1506 mph	0.2648	Lise	badminton	1990	Eriq	560 m/s	741	-677	600	1.4487	-0.9299	Statistics	-770	0.1675
4	1733 mph	0.3045	Chris	Boxing	794	Vani	887 m/s	281	295	1567	-1.6901	0.0313	Technology and Information Management	1828	0.1392
0	162 mph	0.2502	Lise	basketball	683	Michael	624 m/s	212	-153	44	0.2482	0.6988	Bioengineering	2680	0.7241
0	1223 mph	0.571	Lise	badminton	1421	Eriq	2752 m/s	1200	-450	1198	0.7089	2.1817	Natural Language Processing	-1224	-0.6722
4	598 mph	0.8488	Chris	baseball	850	Vani	-470 m/s	1416	1496	507	-0.8671	1.0597	Technology and Information Management	57	-1.2463
1	574 mph	0.7089	Fabrice	baseball	190	Andrew	167 m/s	747	1231	846	1.3917	1.1017	Bioinformatics	-409	1.0982
1	1138 mph	0.754	Fabrice	baseball	-491	Andrew	-50 m/s	-539	-799	-622	-0.1319	1.4334	Bioinformatics	529	-0.5945
0	-574 mph	-0.7616	Lise	motor sports	1187	Eriq	786 m/s	828	122	-51	0.0714	-0.4757	Statistics	944	1.5063
4	100 mph	1.4845	Chris	volleyball	666	Vani	42 m/s	758	1615	1164	-0.3	2.2823	Computer Engineering	1104	1.6965
3	705 mph	0.0578	Andrew	soccer	996	Tony	822 m/s	-1077	736	111	-0.1184	1.4778	Computer Science	936	0.7
1	1717 mph	0.1047	Fabrice	baseball	227	Andrew	435 m/s	2622	927	-1463	1.8712	2.443	Bioinformatics	1356	1.6828
6	-379 mph	0.298	Inan	soccer	606	Chris	1048 m/s	574	950	215	0.3228	0.3345	Computer Game Design	-21	0.2925
5	1006 mph	-0.4795	Eriq	running	1596	Sam	2540 m/s	-142	-63	-74	0.4472	1.2791	Biotechnology	779	-0.2688
2	-213 mph	1.5363	Vani	track & field	-459	Reilly	10 m/s	1936	616	-796	0.9797	0.0322	Data Science	1647	0.3064
2	1634 mph	0.1068	Vani	soccer	-522	Reilly	1839 m/s	1984	205	-10	-1.3484	1.2199	Data Science	1652	1.8732
6	425 mph	1.2235	Tony	GOLF	937	Fabrice	127 m/s	194	1171	275	-0.1892	-0.4951	Games and Playable Media	1453	-0.4403
4	508 mph	0.0666	Chris	volleyball	943	Vani	1244 m/s	699	1812	56	-0.0778	0.7759	Computer Engineering	-218	0.0681
4	-521 mph	1.5617	Chris	boxing	1078	Vani	839 m/s	1103	939	861	0.0701	0.9849	Robotics Engineering	-379	2.1779
2	710 mph	1.4777	Reilly	track & field	95	Reilly	1112 m/s	1247	1764	-982	-0.9818	1.1343	Data Science	767	0.5408
6	833 mph	0.486	?	golf	1470	Eriq	1433 m/s	-669	1283	127	-0.6094	0.4779	Computer Game Design	152	-0.3159
4	-1436 mph	1.2708	Chris	golf	408	Vani	150 m/s	985	912	9	-0.6027	1.9351	Technology and Information Management	514	0.1109
4	-166 mph	1.583	Chris	volleyball	NULL	Vani	-895 m/s	152	1591	-793	1.3236	0.4659	Robotics Engineering	924	-0.0031
5	-996 mph	0.2146	Michael	football	1400	Sam	1750 m/s	771	262	216	0.9869	2.1065	Applied Mathematics	618	0.9571
7	717 mph	1.1529	Inan	TENNIS	243	Inan	2178 m/s	-331	305	-754	2.2528	0.4781	Computational Media	-516	1.4246
2	55 mph	2.3205	Vani	track & field	-1059	Reilly	1544 m/s	727	679	1077	0.1452	-0.5172	Applied Mathematics	-92	1.7259
3	333 mph	0.2139	Andrew	baseball	1101	Tony	1922 m/s	153	1169	381	n/a	1.2391	Natural Language Processing	-88	-0.3247
1	321 mph	0.1371	Fabrice	baseball	-234	Andrew	-772 m/s	1932	-132	2	-0.3975	1.8867	Bioinformatics	333	-0.116
5	873 mph	0.018	Michael	running	2941	Sam	2028 m/s	599	1061	1273	0.9444	0.3609	Biotechnology	1509	1.8065
6	1348 mph	1.1362	Tony	ice hockey	785	Chris	657 m/s	-1027	911	-1059	0.2387	1.3113	Human Computer Interaction	-158	-0.5529
7	-1765 mph	-0.616	Inan	tennis	2003	Inan	492 m/s	-167	126	428	0.7679	0.3829	Computational Media	1202	1.3185
1	364 mph	1.1525	Fabrice	baseball	55	Andrew	-641 m/s	-789	245	432	0.384	0.9289	Bioinformatics	605	0.4051
0	-60 mph	0.9043	Lise	badminton	670	Michael	-111 m/s	448	-225	-160	1.818	-0.1938	Bioengineering	-14	0.6241
7	-87 mph	0.3251	Inan	tennis	1877	Inan	234 m/s	1221	1377	837	0.6687	-0.8109	Computational Media	702	2.6102
7	1284 mph	0.2293	Inan	basketball	-239	Inan	1587 m/s	1825	-218	214	-0.5922	-0.0378	Computational Media	340	-1.205
3	433 mph	-0.7529	Andrew	track & field	727	Tony	1672 m/s	-533	585	1358	0.51	0.6768	Computer Science	1534	-0.1898
5	-596 mph	1.228	Michael	running	273	Sam	794 m/s	910	398	640	0.233	-0.1962	Biotechnology	346	-0.1558
0	737 mph	?	Lise	badminton	-145	Michael	-157 m/s	672	1857	944	0.4391	0.0374	Bioengineering	-631	0.2911
2	495 mph	0.9773	Reilly	track & field	1493	Reilly	591 m/s	723	1172	965	1.1838	-0.2606	Data Science	-769	-0.033
7	771 mph	0.182	Inan	tennis	1525	Vani	2098 m/s	1627	1020	2218	-1.7648	0.8914	Computational Media	-1670	1.2344
4	451 mph	0.7352	Chris	volleyball	213	Vani	-1279 m/s	1268	97	-686	0.5523	1.1221	Robotics Engineering	262	1.485
5	50 mph	0.1984	Eriq	ice hockey	285	Sam	1097 m/s	274	1106	569	0.1188	None	Biotechnology	-441	-1.4425
7	-107 mph	-0.6703	Inan	tennis	243	Inan	2568 m/s	1504	-428	-1156	-0.6846	-0.4277	Computational Media	-395	1.2473
2	1215 mph	0.5336	Vani	track & field	227	REILLY	1103 m/s	-1185	2546	106	-0.9144	0.4388	Applied Mathematics	981	1.9057
4	-369 mph	-0.0632	Chris	volleyball	1673	Vani	215 m/s	-265	1423	811	0.8661	-0.5734	Computer Engineering	-457	-0.2733
1	1291 mph	-1.3688	Chris	basketball	-175	aNDREW	-739 m/s	261	556	-152	-0.2117	2.0174	Bioinformatics	305	-0.1049
0	-358 mph	0.4326	Lise	motor sports	96	Eriq	1167 m/s	939	271	485	0.0826	1.6196	Statistics	541	0.4795
1	532 mph	0.5038	Fabrice	baseball	404	Andrew	-962 m/s	2360	597	-1208	0.6889	0.681	Bioinformatics	1863	0.9045
0	2186 mph	0.1995	Lise	badminton	2016	Michael	706 m/s	-1255	-362	-1442	0.5939	1.9417	Computer Engineering	450	0.2826
0	464 mph	0.4779	Lise	track & field	445	Sam	903 m/s	790	448	-324	0.0199	0.0957	Electrical Engineering	234	1.0722
6	1733 mph	1.0747	Tony	golf	515	Fabrice	1987 m/s	328	968	1071	0.4005	1.0173	Human Computer Interaction	1671	1.0605
4	-75 mph	1.2208	Chris	volleyball	1854	Michael	559 m/s	-180	1152	448	0.9694	0.2547	Technology and Information Management	-312	-0.4792
3	-16 mph	-0.6799	Andrew	soccer	299	Tony	2240 m/s	1095	1088	-412	-1.222	1.5726	Natural Language Processing	680	1.4444
6	-758 mph	0.8309	Tony	golf	-363	Tony	55 m/s	453	844	848	1.1439	1.0289	Computer Game Design	459	0.8773
1	1412 mph	-1.4349	Fabrice	baseball	-479	Andrew	-276 m/s	2165	370	907	2.0723	1.8738	Bioinformatics	173	-0.6637
6	481 mph	0.2637	Tony	ice hockey	812	Chris	193 m/s	409	1353	719	1.2098	0.0071	Computer Game Design	1180	1.3418
3	214 mph	-1.1514	Andrew	soccer	1465	Tony	1011 m/s	1352	373	468	0.3069	1.7449	Computer Science	1558	0.2998
5	1159 mph	1.1089	ERIQ	football	830	Sam	74 m/s	1052	-492	-311	-0.9287	1.112	Biotechnology	-1986	-0.1127
1	586 mph	0.3782	Fabrice	track & field	-685	Andrew	682 m/s	774	-75	679	-0.0509	2.0786	Bioinformatics	2116	0.424
3	270 mph	-0.4951	Andrew	soccer	2615	Tony	-155 m/s	-463	64	368	-0.3039	n/a	Statistics	2032	0.2523
1	627 mph	-0.271	Fabrice	baseball	383	Andrew	917 m/s	1502	105	-646	0.3139	2.3299	Bioinformatics	201	0.9826
6	145 mph	?	Tony	golf	1531	Chris	-285 m/s	-834	1449	2208	1.4788	1.4825	n/a	2585	-0.3461
2	1022 mph	0.7893	Vani	track & field	495	Reilly	-44 m/s	2200	408	919	-1.0407	-1.0795	Applied Mathematics	884	2.4215
0	1204 mph	-0.1736	Lise	motor sports	2009	Michael	1815 m/s	1673	-1349	671	0.7116	0.679	Computer Science	1995	0.7589
4	274 mph	1.6905	Chris	volleyball	571	Vani	1568 m/s	773	1109	663	-0.4156	0.7568	Technology and Information Management	-447	-0.2084
5	-271 mph	-0.8609	Eriq	running	1337	Sam	1731 m/s	225	-190	895	-0.4758	-0.267	Biotechnology	1513	-0.7392
5	279 mph	0.2442	Michael	running	1034	Sam	307 m/s	830	389	408	0.4431	1.6795	Biotechnology	585	0.7251
1	664 mph	-0.0183	Fabrice	baseball	-86	Andrew	679 m/s	1445	-89	-417	0.5585	1.1153	Bioinformatics	1152	1.6258
7	1134 mph	0.9768	Inan	tennis	1683	Inan	799 m/s	549	129	-1076	-0.6581	0.6386	Computational Media	-736	0.9731
7	474 mph	-0.3847	Inan	tennis	1645	Lise	1946 m/s	-1057	-431	384	-1.2513	0.9584	Computational Media	-346	2.2918
4	50 mph	0.9059	CHRIS	volleyball	429	Vani	1745 m/s	-122	510	1252	-0.3821	1.1044	Computer Engineering	-82	-0.4329
0	1144 mph	-0.044	Inan	motor sports	857	ERIQ	1556 m/s	741	-698	913	1.5578	0.669	Electrical Engineering	1279	1.0368
3	735 mph	-0.532	Andrew	soccer	974	Tony	1101 m/s	-532	1167	959	0.6853	0.4766	Computer Science	1622	0.2085
3	-1136 mph	0.9277	Andrew	soccer	989	TONY	1628 m/s	-1118	2907	1572	-0.3094	1.7012	Natural Language Processing	-337	0.085
4	156 mph	0.0979	Chris	volleyball	1007	Vani	-524 m/s	-1044	2032	289	-0.1032	0.206	Technology and Information Management	1215	0.7858
0	1024 mph	-0.6147	Lise	badminton	603	Michael	1572 m/s	2316	818	1506	1.3989	0.5129	Statistics	-625	-0.2655
2	276 mph	0.0201	Reilly	track & field	75	Lise	-63 m/s	701	929	1254	-0.146	1.2522	Applied Mathematics	344	0.3359
4	1072 mph	3.0325	Chris	boxing	776	Vani	300 m/s	98	1365	1762	-0.4809	0.2446	Technology and Information Management	1315	0.855
5	1312 mph	0.1963	Sam	volleyball	-557	sAM	525 m/s	320	581	-732	-0.9911	1.2002	Biotechnology	2163	0.044
2	755 mph	1.8127	Vani	track & field	961	Lise	1305 m/s	1182	-244	-45	0.9897	0.8345	Applied Mathematics	-170	0.1156
5	751 mph	-1.0131	Michael	running	402	Sam	1882 m/s	-536	694	-216	-1.8569	1.7664	Biotechnology	817	-0.0255
6	829 mph	1.3563	Tony	golf	1839	Chris	-94 m/s	854	1389	1323	-0.0917	0.3185	Computer Game Design	859	0.1574
7	1267 mph	0.5108	Inan	basketball	239	Inan	2252 m/s	798	695	-608	-1.6406	0.8784	Computational Media	-489	2.1751
5	14 mph	0.3506	Eriq	running	1915	Sam	781 m/s	1888	872	501	0.9142	1.5554	Biotechnology	351	0.0074
2	-203 mph	-0.0049	Vani	track & field	-436	Reilly	1907 m/s	1044	1447	585	1.8936	1.2712	Data Science	1422	-0.3396
5	999 mph	0.6818	Michael	running	164	Sam	850 m/s	1466	1361	1491	0.7954	1.5685	Biotechnology	1899	1.0947
3	1111 mph	-0.0874	Andrew	soccer	1121	Michael	1026 m/s	-512	1121	138	-0.4005	0.646	Computer Science	-786	1.5654
1	860 mph	-0.0881	Fabrice	track & field	124	Andrew	1382 m/s	-15	110	216	0.3399	1.9322	Bioinformatics	1512	0.1584
2	1506 mph	0.4107	Reilly	track & field	108	Lise	584 m/s	150	1602	784	0.2245	0.7957	Data Science	1033	1.3883
6	473 mph	1.2678	Tony	golf	1701	Fabrice	496 m/s	-1529	594	590	1.4587	0.5431	Human Computer Interaction	519	0.0382
4	-37 mph	1.5474	Chris	volleyball	1777	vani	172 m/s	-398	1389	-359	1.7856	1.5972	Computer Engineering	1004	0.5443
3	264 mph	-0.1825	Andrew	soccer	733	Tony	1106 m/s	-274	1457	255	0.4122	0.1441	Computer Science	-423	-0.5349
4	968 mph	1.243	Chris	boxing	1463	Vani	1224 m/s	713	119	2385	0.1593	2.1611	Computer Engineering	-61	-0.3774
4	558 mph	0.1971	Lise	boxing	-93	Vani	-416 m/s	519	786	1007	2.0198	0.7762	Technology and Information Management	-629	-0.4084
4	-848 mph	0.5969	Chris	volleyball	853	Vani	322 m/s	360	204	1224	0.5234	1.1341	Bioinformatics	-839	0.6685
0	494 mph	-0.0925	Lise	motor sports	1232	Michael	605 m/s	1585	2038	629	0.9825	0.9394	Bioengineering	524	-0.5324
7	116 mph	0.3663	Inan	tennis	1122	Inan	624 m/s	1308	44	-97	-1.4918	-1.1138	Computational Media	443	1.3497
1	1018 mph	0.0087	Fabrice	baseball	1078	Andrew	-923 m/s	413	-805	2353	1.727	-0.0549	Bioinformatics	-951	0.0398
7	413 mph	-0.9454	inan	tennis	2044	Inan	2485 m/s	842	-550	-88	0.395	0.6601	Computational Media	2431	-0.1336
4	-94 mph	1.229	Chris	boxing	-211	Vani	-109 m/s	1878	1140	298	1.377	1.1871	Computer Engineering	-134	-0.7369
5	1337 mph	0.008	N/A	soccer	2110	Sam	411 m/s	-187	948	689	3.0199	-0.4049	Robotics Engineering	195	0.7229
0	824 mph	0.5913	Lise	motor sports	1396	Michael	n/a	-455	305	1547	0.8025	1.407	Bioengineering	969	0.7098
6	-178 mph	2.282	Tony	running	342	Fabrice	509 m/s	933	1080	-687	0.9595	1.0858	Human Computer Interaction	965	0.3817
5	1467 mph	-0.0291	Michael	ice hockey	328	Sam	-3 m/s	647	1159	315	-0.0858	1.5501	Biotechnology	1219	1.1085
5	26 mph	-0.7073	Sam	running	875	Sam	809 m/s	684	-556	255	0.1109	0.7435	Biotechnology	1148	0.7775
6	1191 mph	0.559	Tony	golf	561	Chris	1904 m/s	402	2173	-438	0.1647	0.943	Human Computer Interaction	-204	0.0354
3	259 mph	0.5592	Andrew	soccer	1119	Tony	-618 m/s	-831	-24	609	2.5212	0.9013	Natural Language Processing	617	0.4685
0	-82 mph	-0.0834	Lise	badminton	1697	Michael	-258 m/s	288	811	290	0.7801	0.542	Bioengineering	1376	0.884
7	-54 mph	0.5212	Inan	TENNIS	900	Inan	773 m/s	3074	-516	292	0.2712	-0.1004	Computational Media	348	1.2872
4	990 mph	2.4499	cHRIS	BOXING	1042	Vani	-269 m/s	206	1993	-409	-0.1904	-0.3759	Robotics Engineering	396	-0.5754
5	1147 mph	0.5406	Sam	football	1214	Vani	1106 m/s	-571	-435	798	0.2891	1.7041	Biotechnology	2396	0.9443
6	1282 mph	0.5792	Tony	golf	30	Fabrice	882 m/s	-1965	1173	-520	1.214	0.7561	computer game design	1010	1.1859
6	991 mph	1.3027	Tony	running	373	Fabrice	1102 m/s	557	255	-959	0.2582	0.8693	Computer Game Design	2006	0.2476
2	926 mph	1.4491	Reilly	track & field	-428	Reilly	293 m/s	681	879	239	0.7295	1.332	Data Science	590	0.7635
2	77 mph	0.6866	Vani	track & field	1111	Reilly	1326 m/s	1446	581	2363	-1.2441	1.0561	Applied Mathematics	-484	1.4529
2	1009 mph	1.6512	Vani	boxing	-874	Reilly	1216 m/s	840	648	1338	0.9828	1.7528	Data Science	878	2.0071
3	-647 mph	-1.0092	Andrew	soccer	2322	Tony	3242 m/s	102	261	375	0.8126	0.8781	Natural Language Processing	-974	0.7889
3	825 mph	0.0904	Andrew	soccer	1219	Tony	707 m/s		1266	425	0.2233	0.5202	Computer Science	208	-0.2721
7	359 mph	0.7524	Inan	tennis	539	Inan	1227 m/s	1092	497	141	-2.0975	-1.0919	Computational Media	799	-1.1971
5	-758 mph	?	Eriq	running	1432	Sam	2821 m/s	1981	-136	1263	-0.6221	0.6903	Biotechnology	?	0.5978
0	-580 mph	0.1344	Lise	motor sports	1185	Fabrice	736 m/s	598	587	204	0.5486	-0.1063	Electrical Engineering	-49	0.3875
4	-349 mph	1.3262	Chris	boxing	238	Vani	594 m/s	1337	773	-2217	-0.2158	0.8329	Robotics Engineering	-371	0.7924
2	-171 mph	0.4396	Vani	track & field	205	Lise	898 m/s	111	954	366	0.8287	0.5435	Electrical Engineering	?	0.383
3	9 mph	-0.5403	Andrew	soccer	1131	Tony	1360 m/s	467	1379	1160	-2.0145	-0.7112	Computer Science	-654	0.053
0	-569 mph	0.039	Lise	badminton	-108	Michael	1731 m/s	1044	-268	1521	0.9472	1.1019	Bioengineering	663	1.0326
2	1275 mph	1.2053	Inan	track & field	423	Lise	529 m/s	310	532	400	0.0203	None	Data Science	211	0.1
5	-529 mph	-1.4913	Michael	Running	706	Sam	322 m/s	-412	-222	1219	0.6125	1.6281	Biotechnology	32	2.0192
5	561 mph	0.0475	Michael	football	1134	Inan	1021 m/s	2313	652	1625	0.835	-0.6791	Biotechnology	1167	-0.3466
6	-961 mph	1.138	Tony	track & field	1330	Chris	-962 m/s	-184	1105	2244	-0.6982	1.8672	Computer Game Design	234	1.1703
0	-831 mph	0.2002	Lise	motor sports	290	Michael	1435 m/s	1186	N/A	-62	0.3174	0.9545	Electrical Engineering	2267	2.2171
7	458 mph	0.3734	Inan	tennis	483	Inan	222 m/s	384	-26	-640	-0.7067	0.9679	Computational Media	839	1.2746
4	1274 mph	0.6122	Fabrice	Volleyball	1198	Vani	665 m/s	2882	373	-1792	0.285	1.483	Robotics Engineering	-67	-0.7166
3	-139 mph	0.152	Andrew	soccer	n/a	Tony	102 m/s	581	726	905	-0.4034	2.4351	Computer Science	918	0.7267
4	1202 mph	1.3865	N/A	boxing	1237	Vani	1445 m/s	-1016	1755	-963	2.2193	0.1917	Computer Engineering	428	0.5602
6	750 mph	1.0819	Tony	golf	1456	Fabrice	248 m/s	303	671	-336	0.2024	0.8077	Games and Playable Media	1031	-0.1036
3	654 mph	-0.8241	Andrew	soccer	577	Tony	750 m/s	1061	-801	1417	0.2905	0.4588	Natural Language Processing	924	0.0693
3	564 mph	-0.6805	Andrew	track & field	579	Tony	2701 m/s	28	444	888	1.83	NULL	Computer Science	506	-0.1973
3	1661 mph	0.3484	Andrew	soccer	1150	Tony	2887 m/s	-1399	-31	19	0.1554	0.2298	Computer Science	-920	-0.9654
4	1257 mph	1.1669	Chris	volleyball	1610	Inan	1828 m/s	1840	607	423	-0.7507	2.0053	Biotechnology	803	1.3858
0	681 mph	1.3505	Lise	badminton	1263	Eriq	1193 m/s	642	-765	-377	1.3769	1.2922	Electrical Engineering	316	-0.2154
5	1218 mph	1.0177	Sam	football	1422	Sam	243 m/s	2	1079	-1070	0.3487	1.16	Biotechnology	59	-0.0441
1	1114 mph	1.003	fABRICE	Baseball	-344	Andrew	1374 m/s	162	310	360	0.0786	2.1008	Bioinformatics	184	0.0008
7	236 mph	-0.2125	Inan	tennis	774	Inan	-74 m/s	801	-480	-362	0.1495	-0.725	Computational Media	124	0.4044
7	-155 mph	1.278	Reilly	tennis	1032	Inan	1393 m/s	1936	284	-101	-0.0681	-0.3509	Computational Media	-960	-0.2288
2	298 mph	0.8746	Reilly	track & field	161	REILLY	120 m/s	-591	154	-237	0.5546	1.1969	Applied Mathematics	-1087	1.219
4	696 mph	1.4253	Chris	volleyball	-584	Vani	2680 m/s	-716	693	434	0.2047	0.3584	Computer Engineering	22	0.5972
1	285 mph	0.9071	Fabrice	ice hockey	-175	ANDREW	612 m/s	1739	932	1995	1.4454	None	Bioinformatics	-92	0.4989
2	1102 mph	1.1188	Michael	running	-350	Lise	-178 m/s	110	848	535	0.9104	-0.958	Applied Mathematics	-1663	0.6359
4	1107 mph	2.2162	Chris	volleyball	541	Vani	302 m/s	1884	-52	1119	1.2099	1.2904	Biotechnology	-1489	-0.6568
6	713 mph	1.8028	Tony	golf	1635	Chris	949 m/s	-727	1809	702	1.2268	0.7552	Games and Playable Media	1021	1.8036
2	926 mph	0.3526	Vani	track & field	127	Reilly	1397 m/s	-1224	1818	361	-0.2887	1.9489	Statistics	-178	0.8303
0	668 mph	-0.3314	Lise	badminton	1083	Eriq	1477 m/s	183	-122	814	-0.2067	0.5468	Bioengineering	2042	2.0898
5	1989 mph	0.6153	Michael	running	1628	Sam	2095 m/s	1257	1450	-1903	-0.3737	0.9222	Biotechnology	120	-0.1037
5	425 mph	0.7135	Michael	tennis	158	Sam	1515 m/s	-1346	388	841	1.06	2.2768	Computer Science	-421	0.2059
3	608 mph	0.3149	andrew	soccer	699	Tony	278 m/s	393	2152	1227	0.2968	2.0154	Applied Mathematics	953	1.7589
3	1924 mph	-0.0426	Andrew	track & field	2035	TONY	322 m/s	1752	1252	9	-1.4047	0.7779	Computer Science	1572	0.7577
6	265 mph	1.3826	Tony	track & field	-356	Fabrice	1556 m/s	2182	696	668	1.4747	-0.6404	Computer Game Design	-2120	1.2235
3	-321 mph	0.3292	Andrew	soccer	1197	Tony	1530 m/s	1457	1447	955	-1.0986	1.5677	Computer Science	1136	0.1891
7	-90 mph	0.3006	Inan	tennis	1421	inan	1156 m/s	1604	-455	-6	-0.4155	0.6674	Computational Media	-403	0.1897
3	-291 mph	0.741	Andrew	football	276	Tony	1078 m/s	1351	1581	-316	-0.2258	2.2961	Natural Language Processing	-967	0.3979
2	595 mph	1.0087	Vani	motor sports	795	Lise	1000 m/s	1003	412	629	0.5429	0.2428	Applied Mathematics	-237	-0.7403
